TIM_MONTH	PRODUTO	CARTEIRA	CANAL_AJUSTADO	SUB_CANAL_AJUSTADO	CUST_SEGMENT_CROSS	METODO_PAGAMENTO	SUM de TPV
202601	OP - OTHERS	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	TICKET	95190
202601	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	LONGTAIL	TICKET	8,5
202601	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	SMB	CREDIT_CARD	354,4
202601	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	SMB	TICKET	1984,7
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	ACCOUNT_MONEY	112045,56
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	BANK_TRANSFER	1025733,42
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	CREDIT_CARD	996330,15
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	TICKET	23841337,32
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	ACCOUNT_MONEY	413611,82
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	BANK_TRANSFER	304418,78
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	CREDIT_CARD	4347108,93
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	TICKET	24193572,6
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	ACCOUNT_MONEY	5046,79
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	CREDIT_CARD	356328,25
202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	TICKET	1953056,16
202601	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL	CREDIT_CARD	143,88
202601	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL	DEBIT_CARD	1621
202601	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	CREDIT_CARD	37759981,2
202601	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	DEBIT_CARD	18747614,58
202601	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	CREDIT_CARD	23664497,73
202601	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	DEBIT_CARD	10185084,38
202601	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	CREDIT_CARD	307496,04
202601	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	DEBIT_CARD	267325,06
202601	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	CREDIT_CARD	824712,67
202601	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	DEBIT_CARD	577525,19
202601	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	CREDIT_CARD	22350319,03
202601	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	DEBIT_CARD	9839196,31
202601	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	CREDIT_CARD	52587003,76
202601	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DEBIT_CARD	18635743,37
202601	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	CREDIT_CARD	6436214,65
202601	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	DEBIT_CARD	3176392,42
202601	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	CREDIT_CARD	6437330,63
202601	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	DEBIT_CARD	2472472,88
202601	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	CREDIT_CARD	47021614,73
202601	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	DEBIT_CARD	6752063,34
202601	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	CREDIT_CARD	18740,98
202601	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	DEBIT_CARD	6471,31
202601	POINT	ACQUISITION	HUNTING	HUNTING	SMB	DEBIT_CARD	1
202601	POINT	ACQUISITION	MGM	MGM	LONGTAIL	CREDIT_CARD	6297633,71
202601	POINT	ACQUISITION	MGM	MGM	LONGTAIL	DEBIT_CARD	3869835,06
202601	POINT	ACQUISITION	MGM	MGM	SMB	CREDIT_CARD	3984032,55
202601	POINT	ACQUISITION	MGM	MGM	SMB	DEBIT_CARD	2246438,4
202601	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	CREDIT_CARD	6394,65
202601	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	DEBIT_CARD	1777,4
202601	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	CREDIT_CARD	13044,74
202601	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	DEBIT_CARD	26114,5
202601	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	CREDIT_CARD	5190070,17
202601	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	DEBIT_CARD	4410392,62
202601	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	CREDIT_CARD	5068704,52
202601	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	DEBIT_CARD	4067037,97
202601	POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	CREDIT_CARD	46374,38
202601	POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	DEBIT_CARD	16619,42
202601	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	CREDIT_CARD	2017594,17
202601	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	DEBIT_CARD	1041160,7
202601	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	CREDIT_CARD	2295206,58
202601	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	DEBIT_CARD	843805,49
202601	POINT	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL	CREDIT_CARD	1140371,58
202601	POINT	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL	DEBIT_CARD	852291,27
202601	POINT	ACQUISITION	UNKNOWN	UNKNOWN	SMB	CREDIT_CARD	817182,64
202601	POINT	ACQUISITION	UNKNOWN	UNKNOWN	SMB	DEBIT_CARD	598450,43
202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	CREDIT_CARD	3012512749
202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DEBIT_CARD	1822598556
202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	ACCOUNT_MONEY	8273765
202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	CREDIT_CARD	3201000727
202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	DEBIT_CARD	2469465951
202601	POINT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	CREDIT_CARD	137247353,5
202601	POINT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	DEBIT_CARD	50485376,46
202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	BIG SELLERS	BANK_TRANSFER	4796
202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	ACCOUNT_MONEY	5176247,01
202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	BANK_TRANSFER	39828262,27
202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	CREDIT_CARD	722874,07
202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	DIGITAL_CURRENCY	1928666,01
202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	ACCOUNT_MONEY	12281965,58
202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	BANK_TRANSFER	24527595,09
202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	CREDIT_CARD	71424,11
202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	DIGITAL_CURRENCY	46736
202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	ACCOUNT_MONEY	3
202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	BANK_TRANSFER	20211,5
202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	BANK_TRANSFER	23870,06
202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	ACCOUNT_MONEY	1444,8
202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	BANK_TRANSFER	129942,55
202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	ACCOUNT_MONEY	1103,42
202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	BANK_TRANSFER	382077,74
202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DIGITAL_CURRENCY	49
202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	ACCOUNT_MONEY	11273,41
202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	BANK_TRANSFER	140483,74
202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	CREDIT_CARD	30
202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	DIGITAL_CURRENCY	976
202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	ACCOUNT_MONEY	404,69
202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	BANK_TRANSFER	41215,99
202601	QR	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	BANK_TRANSFER	128869,51
202601	QR	ACQUISITION	MGM	MGM	LONGTAIL	ACCOUNT_MONEY	27876,97
202601	QR	ACQUISITION	MGM	MGM	LONGTAIL	BANK_TRANSFER	332389,1
202601	QR	ACQUISITION	MGM	MGM	LONGTAIL	CREDIT_CARD	19018,29
202601	QR	ACQUISITION	MGM	MGM	LONGTAIL	DIGITAL_CURRENCY	11737
202601	QR	ACQUISITION	MGM	MGM	SMB	ACCOUNT_MONEY	1568
202601	QR	ACQUISITION	MGM	MGM	SMB	BANK_TRANSFER	114527,65
202601	QR	ACQUISITION	MGM	MGM	SMB	CREDIT_CARD	1
202601	QR	ACQUISITION	MGM	MGM	SMB	DIGITAL_CURRENCY	838
202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	ACCOUNT_MONEY	124
202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	BANK_TRANSFER	3534,35
202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	BANK_TRANSFER	653,47
202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	ACCOUNT_MONEY	104855,11
202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	BANK_TRANSFER	935960,65
202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	CREDIT_CARD	52564,54
202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	DIGITAL_CURRENCY	70858,34
202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB	ACCOUNT_MONEY	53700,9
202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB	BANK_TRANSFER	345612,12
202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB	CREDIT_CARD	2862,14
202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB	DIGITAL_CURRENCY	2658
202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	ACCOUNT_MONEY	195,45
202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	BANK_TRANSFER	9171,45
202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	DIGITAL_CURRENCY	94
202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	ACCOUNT_MONEY	90
202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	BANK_TRANSFER	894
202601	QR	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	ACCOUNT_MONEY	1464
202601	QR	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	BANK_TRANSFER	35995,74
202601	QR	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	CREDIT_CARD	124,51
202601	QR	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	DIGITAL_CURRENCY	569
202601	QR	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	ACCOUNT_MONEY	2113,46
202601	QR	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	BANK_TRANSFER	16036,36
202601	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	ACCOUNT_MONEY	19300178,92
202601	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	BANK_TRANSFER	301867663,7
202601	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	CREDIT_CARD	5518543,16
202601	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DIGITAL_CURRENCY	4013240,67
202601	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	ACCOUNT_MONEY	100678649
202601	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	BANK_TRANSFER	289287698,9
202601	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	CREDIT_CARD	3550525,48
202601	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	DIGITAL_CURRENCY	331105,41
202601	QR	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	ACCOUNT_MONEY	24904797,67
202601	QR	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	BANK_TRANSFER	234670618,1
202601	QR	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	CREDIT_CARD	14625585,84
202601	QR	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	DIGITAL_CURRENCY	380726,75
202601	QR FROM POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL	BANK_TRANSFER	2013,51
202601	QR FROM POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	ACCOUNT_MONEY	1842137,9
202601	QR FROM POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	BANK_TRANSFER	21129119,23
202601	QR FROM POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	CREDIT_CARD	83974,15
202601	QR FROM POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	DIGITAL_CURRENCY	84531,55
202601	QR FROM POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	ACCOUNT_MONEY	1674588,9
202601	QR FROM POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	BANK_TRANSFER	16400203,05
202601	QR FROM POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	CREDIT_CARD	44338,16
202601	QR FROM POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	DIGITAL_CURRENCY	11934,28
202601	QR FROM POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	ACCOUNT_MONEY	44057,96
202601	QR FROM POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	BANK_TRANSFER	475914,82
202601	QR FROM POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	CREDIT_CARD	845,48
202601	QR FROM POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	DIGITAL_CURRENCY	401,75
202601	QR FROM POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	ACCOUNT_MONEY	70058,12
202601	QR FROM POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	BANK_TRANSFER	793176,53
202601	QR FROM POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	CREDIT_CARD	3726,12
202601	QR FROM POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	DIGITAL_CURRENCY	1443,97
202601	QR FROM POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	ACCOUNT_MONEY	462091,9
202601	QR FROM POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	BANK_TRANSFER	5407855,65
202601	QR FROM POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	CREDIT_CARD	17132,77
202601	QR FROM POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	DIGITAL_CURRENCY	7950,33
202601	QR FROM POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	ACCOUNT_MONEY	1514899,19
202601	QR FROM POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	BANK_TRANSFER	14474923,81
202601	QR FROM POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	CREDIT_CARD	36320,14
202601	QR FROM POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DIGITAL_CURRENCY	13296,49
202601	QR FROM POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	ACCOUNT_MONEY	442957,16
202601	QR FROM POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	BANK_TRANSFER	3994160,5
202601	QR FROM POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	CREDIT_CARD	13900,05
202601	QR FROM POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	DIGITAL_CURRENCY	9287,44
202601	QR FROM POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	ACCOUNT_MONEY	451203,24
202601	QR FROM POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	BANK_TRANSFER	3922556,09
202601	QR FROM POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	CREDIT_CARD	6554,71
202601	QR FROM POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	DIGITAL_CURRENCY	1564,82
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	ACCOUNT_MONEY	2274870,12
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	BANK_TRANSFER	9615998,3
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	CREDIT_CARD	13290,07
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	DIGITAL_CURRENCY	1002,98
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	ACCOUNT_MONEY	318,1
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	BANK_TRANSFER	4935,6
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	CREDIT_CARD	10
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	SMB	ACCOUNT_MONEY	14074,97
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	SMB	BANK_TRANSFER	49572,13
202601	QR FROM POINT	ACQUISITION	HUNTING	HUNTING	SMB	CREDIT_CARD	155
202601	QR FROM POINT	ACQUISITION	LANDING	LANDING	LONGTAIL	BANK_TRANSFER	140
202601	QR FROM POINT	ACQUISITION	MGM	MGM	LONGTAIL	ACCOUNT_MONEY	516773,31
202601	QR FROM POINT	ACQUISITION	MGM	MGM	LONGTAIL	BANK_TRANSFER	5064311,12
202601	QR FROM POINT	ACQUISITION	MGM	MGM	LONGTAIL	CREDIT_CARD	20405,82
202601	QR FROM POINT	ACQUISITION	MGM	MGM	LONGTAIL	DIGITAL_CURRENCY	19573,36
202601	QR FROM POINT	ACQUISITION	MGM	MGM	SMB	ACCOUNT_MONEY	289408,07
202601	QR FROM POINT	ACQUISITION	MGM	MGM	SMB	BANK_TRANSFER	2800305,14
202601	QR FROM POINT	ACQUISITION	MGM	MGM	SMB	CREDIT_CARD	7771,23
202601	QR FROM POINT	ACQUISITION	MGM	MGM	SMB	DIGITAL_CURRENCY	2893,28
202601	QR FROM POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	ACCOUNT_MONEY	10826,35
202601	QR FROM POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	BANK_TRANSFER	131807,68
202601	QR FROM POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	CREDIT_CARD	453,02
202601	QR FROM POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	DIGITAL_CURRENCY	103,19
202601	QR FROM POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	ACCOUNT_MONEY	7080,53
202601	QR FROM POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	BANK_TRANSFER	96632,06
202601	QR FROM POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	CREDIT_CARD	452,95
202601	QR FROM POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	DIGITAL_CURRENCY	70
202601	QR FROM POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	ACCOUNT_MONEY	575576,42
202601	QR FROM POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	BANK_TRANSFER	6676707,7
202601	QR FROM POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	CREDIT_CARD	17302,79
202601	QR FROM POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	DIGITAL_CURRENCY	30168,37
202601	QR FROM POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	ACCOUNT_MONEY	549566,76
202601	QR FROM POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	BANK_TRANSFER	5576520,69
202601	QR FROM POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	CREDIT_CARD	22575,03
202601	QR FROM POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	DIGITAL_CURRENCY	3715,91
202601	QR FROM POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	ACCOUNT_MONEY	25643,01
202601	QR FROM POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	BANK_TRANSFER	311672,39
202601	QR FROM POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	CREDIT_CARD	3056,57
202601	QR FROM POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	DIGITAL_CURRENCY	1825
202601	QR FROM POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	ACCOUNT_MONEY	8026,85
202601	QR FROM POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	BANK_TRANSFER	144019,52
202601	QR FROM POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	CREDIT_CARD	65
202601	QR FROM POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	DIGITAL_CURRENCY	90,8
202601	QR FROM POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	ACCOUNT_MONEY	84515,46
202601	QR FROM POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	BANK_TRANSFER	1016366,93
202601	QR FROM POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	CREDIT_CARD	6403,12
202601	QR FROM POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	DIGITAL_CURRENCY	1364
202601	QR FROM POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	ACCOUNT_MONEY	109380,65
202601	QR FROM POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	BANK_TRANSFER	889799,51
202601	QR FROM POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	CREDIT_CARD	2106,86
202601	QR FROM POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	DIGITAL_CURRENCY	701,99
202601	QR FROM POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	ACCOUNT_MONEY	65684317,84
202601	QR FROM POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	BANK_TRANSFER	794309349,5
202601	QR FROM POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	CREDIT_CARD	1991151,7
202601	QR FROM POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DIGITAL_CURRENCY	1268618,35
202601	QR FROM POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	ACCOUNT_MONEY	138619004,2
202601	QR FROM POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	BANK_TRANSFER	1590311362
