BU	SEGMENT_DESC	PRODUCT_DESC	BALANCE_SHEET_PORTFOLIO_DESC	PORTFOLIO_DESC	PAYMENT_METHOD_DESC	INSTALLMENT_NUMBER_AGROUP	YEARMONTH_ID	VERSION_DESC	DEVICE_TAP_TYPE	 VALUE_AMOUNT 
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	debit_card	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	debit_card	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	digital_currency	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	OTHERS	-	LEGADO	ticket	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202601	PLANO V5		 38.143,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202602	PLANO V5		 115.072,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202603	PLANO V5		 159.544,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202604	PLANO V5		 197.617,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202605	PLANO V5		 266.011,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202606	PLANO V5		 319.492,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202607	PLANO V5		 371.265,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202608	PLANO V5		 406.087,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202609	PLANO V5		 442.838,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202610	PLANO V5		 480.041,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202611	PLANO V5		 494.323,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	account_money	-	202612	PLANO V5		 505.476,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202601	PLANO V5		 4.314.845,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202602	PLANO V5		 13.287.739,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202603	PLANO V5		 19.019.833,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202604	PLANO V5		 23.602.337,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202605	PLANO V5		 32.361.858,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202606	PLANO V5		 38.368.787,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202607	PLANO V5		 46.078.486,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202608	PLANO V5		 49.520.267,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202609	PLANO V5		 55.717.350,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202610	PLANO V5		 61.341.265,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202611	PLANO V5		 61.866.177,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	bank_transfer	-	202612	PLANO V5		 63.819.192,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	consumer_credits	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202601	PLANO V5		 1.091.519,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202602	PLANO V5		 3.607.804,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202603	PLANO V5		 5.238.591,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202604	PLANO V5		 6.478.531,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202605	PLANO V5		 9.125.568,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202606	PLANO V5		 11.296.644,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202607	PLANO V5		 13.453.796,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202608	PLANO V5		 15.216.106,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202609	PLANO V5		 17.089.039,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202610	PLANO V5		 19.072.105,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202611	PLANO V5		 20.251.520,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	1x	202612	PLANO V5		 20.714.552,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202601	PLANO V5		 1.616.796,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202602	PLANO V5		 5.094.353,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202603	PLANO V5		 7.641.962,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202604	PLANO V5		 9.005.809,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202605	PLANO V5		 12.418.405,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202606	PLANO V5		 16.092.203,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202607	PLANO V5		 17.936.521,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202608	PLANO V5		 21.180.011,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202609	PLANO V5		 22.632.278,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202610	PLANO V5		 24.639.793,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202611	PLANO V5		 27.362.082,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	2 a 6x	202612	PLANO V5		 29.002.157,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202601	PLANO V5		 549.922,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202602	PLANO V5		 1.717.496,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202603	PLANO V5		 2.567.203,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202604	PLANO V5		 3.024.317,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202605	PLANO V5		 4.153.345,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202606	PLANO V5		 5.338.339,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202607	PLANO V5		 5.958.240,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202608	PLANO V5		 6.971.569,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202609	PLANO V5		 7.452.073,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202610	PLANO V5		 8.094.267,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202611	PLANO V5		 8.905.553,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	7 a 12x	202612	PLANO V5		 9.387.521,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202601	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202602	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202603	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202604	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202605	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202606	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202607	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202608	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202609	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202610	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202611	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	credit_card	Maior que 12x	202612	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202601	PLANO V5		 60,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202602	PLANO V5		 240,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202603	PLANO V5		 233,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202604	PLANO V5		 348,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202605	PLANO V5		 486,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202606	PLANO V5		 554,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202607	PLANO V5		 679,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202608	PLANO V5		 752,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202609	PLANO V5		 824,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202610	PLANO V5		 914,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202611	PLANO V5		 954,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	debit_card	-	202612	PLANO V5		 989,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202601	PLANO V5		 14.688,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202602	PLANO V5		 45.722,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202603	PLANO V5		 66.440,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202604	PLANO V5		 81.324,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202605	PLANO V5		 111.964,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202606	PLANO V5		 137.102,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202607	PLANO V5		 160.903,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202608	PLANO V5		 179.073,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202609	PLANO V5		 198.337,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202610	PLANO V5		 218.080,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202611	PLANO V5		 228.127,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	digital_currency	-	202612	PLANO V5		 236.838,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202601	PLANO V5		 87.986,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202602	PLANO V5		 263.325,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202603	PLANO V5		 364.751,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202604	PLANO V5		 458.015,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202605	PLANO V5		 617.423,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202606	PLANO V5		 745.090,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202607	PLANO V5		 871.531,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202608	PLANO V5		 957.338,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202609	PLANO V5		 1.049.414,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202610	PLANO V5		 1.143.655,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202611	PLANO V5		 1.183.500,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	AQUISICAO	ticket	-	202612	PLANO V5		 1.216.454,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202601	PLANO V5		 2.499.935,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202602	PLANO V5		 2.225.799,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202603	PLANO V5		 2.302.740,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202604	PLANO V5		 2.289.825,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202605	PLANO V5		 2.454.061,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202606	PLANO V5		 2.299.180,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202607	PLANO V5		 2.931.479,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202608	PLANO V5		 2.522.901,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202609	PLANO V5		 2.477.640,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202610	PLANO V5		 2.564.888,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202611	PLANO V5		 2.904.077,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	account_money	-	202612	PLANO V5		 2.525.269,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202601	PLANO V5		 173.057.031,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202602	PLANO V5		 156.924.913,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202603	PLANO V5		 163.833.196,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202604	PLANO V5		 158.414.456,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202605	PLANO V5		 166.807.188,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202606	PLANO V5		 165.370.978,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202607	PLANO V5		 180.715.326,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202608	PLANO V5		 170.432.714,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202609	PLANO V5		 160.366.970,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202610	PLANO V5		 167.200.195,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202611	PLANO V5		 193.061.065,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	bank_transfer	-	202612	PLANO V5		 166.975.788,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	consumer_credits	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202601	PLANO V5		 52.178.493,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202602	PLANO V5		 48.979.148,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202603	PLANO V5		 51.774.888,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202604	PLANO V5		 49.186.858,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202605	PLANO V5		 53.328.852,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202606	PLANO V5		 53.917.501,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202607	PLANO V5		 56.621.896,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202608	PLANO V5		 55.545.826,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202609	PLANO V5		 54.794.222,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202610	PLANO V5		 55.698.512,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202611	PLANO V5		 65.640.932,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	1x	202612	PLANO V5		 57.582.043,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202601	PLANO V5		 84.358.117,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202602	PLANO V5		 79.677.587,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202603	PLANO V5		 87.629.155,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202604	PLANO V5		 83.330.713,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202605	PLANO V5		 89.152.127,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202606	PLANO V5		 84.283.632,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202607	PLANO V5		 87.513.211,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202608	PLANO V5		 86.650.873,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202609	PLANO V5		 88.630.361,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202610	PLANO V5		 85.459.662,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202611	PLANO V5		 102.710.705,00 
ONLINE PAYMENTS	SMB	CHECKOUT	-	LEGADO	credit_card	2 a 6x	202612	PLANO V5		 89.554.776,00 
