CENARIO	MES	PRODUTO	CARTEIRA	CANAL	SUB_CANAL	SEGMENTO	CICLO_VIDA	VALOR	TIPO	BU	MOP	MONEY_RELEASE_SCHEMA	TYPE_FIN	PARCELAS
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	RESELLERS		SMB		11332.23		POINT	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	RESELLERS		SMB		23933.18		POINT	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	RESELLERS		SMB		15470.52		POINT	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		17611105.01		POINT	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		12992975.55		POINT	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		2313635.83		POINT	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		1076644.59		POINT	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		141209.02		POINT	CREDIT_CARD		PCJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		9078041.32		POINT	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		3525330.18		POINT	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		324309.09		POINT	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		306.44		POINT	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		1058.48		POINT	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		LONGTAIL		42.51		POINT	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		30745995.29		POINT	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		21682713.55		POINT	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		925585.65		POINT	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		456343.12		POINT	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		91167.8		POINT	CREDIT_CARD		PCJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		18912176.9		POINT	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		8153892.79		POINT	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		811532.95		POINT	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		4739.15		POINT	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		10008.9		POINT	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	TELESALES		SMB		6469.77		POINT	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		69282992.63		POINT	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		43237006.4		POINT	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		7699136.16		POINT	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		3582773.57		POINT	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		469904.34		POINT	CREDIT_CARD		PCJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		30209194.92		POINT	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		11731317.61		POINT	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		1079210.46		POINT	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		1019.78		POINT	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		3522.24		POINT	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		LONGTAIL		141.42		POINT	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		80870412.08		POINT	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		44013458.2		POINT	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		1878834.21		POINT	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		926324.89		POINT	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		185060.29		POINT	CREDIT_CARD		PCJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		38389581.88		POINT	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		16551481.04		POINT	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		1647320.17		POINT	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		9619.91		POINT	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		20316.8		POINT	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	POINT	ACQUISITION	MGM		SMB		13132.89		POINT	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		98714860.0		POINT	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		90383183.0		POINT	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		885736.0		POINT	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		592687.0		POINT	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		3580.0		POINT	CREDIT_CARD		PCJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		187220959.0		POINT	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		303914390.0		POINT	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		18565780.0		POINT	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		18302982.0		POINT	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		3007939.0		POINT	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		12399518.0		POINT	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		69764675.0		POINT	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		82379303.0		POINT	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		717765.0		POINT	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		222872.0		POINT	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		61122754.0		POINT	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		59274288.0		POINT	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		3836490.0		POINT	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		11255376.0		POINT	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		6768256.0		POINT	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	POINT		BIG SELLERS		BIG SELLERS		3887054.0		POINT	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		1059712.17		OP	ACCOUNT_MONEY		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		4856248.09		OP	BANK_TRANSFER		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		1483606.78		OP	TICKET		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		5117658.59		OP	DIGITAL_CURRENCY		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		15812.86		OP	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		162394916.2		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		59314724.75		OP	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		37038675.78		OP	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		106151721.77		OP	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		48759783.25		OP	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		15370.89		OP	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		75959.28		OP	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			LONGTAIL		35880.51		OP	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		1345121.88		OP	ACCOUNT_MONEY		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		5789286.24		OP	BANK_TRANSFER		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		1426659.53		OP	TICKET		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		3572249.97		OP	DIGITAL_CURRENCY		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		14319.22		OP	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		152262132.3		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		89981523.7		OP	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		48855479.48		OP	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		151217479.33		OP	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		57908048.29		OP	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		66653.23		OP	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		364432.56		OP	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			LONGTAIL		182919.59		OP	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		1568336.39		OP	ACCOUNT_MONEY		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		44067121.06		OP	BANK_TRANSFER		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		1083961.07		OP	TICKET		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		308861.77		OP	DIGITAL_CURRENCY		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		1838.66		OP	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		11368973.88		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		3932876.38		OP	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		1374332.97		OP	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		5893477.83		OP	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		1363862.82		OP	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		11158.24		OP	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		23923.19		OP	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			LONGTAIL		25747.89		OP	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		762409.72		OP	ACCOUNT_MONEY		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		35765506.81		OP	BANK_TRANSFER		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		19759445.41		OP	TICKET		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		201120.77		OP	DIGITAL_CURRENCY		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		1668.76		OP	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		13825950.69		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		4226173.55		OP	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		1513024.85		OP	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		9829952.93		OP	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		1719115.6		OP	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		30633.97		OP	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		80212.38		OP	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			LONGTAIL		70322.54		OP	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	OP - OTHERS				LONGTAIL		60964659.64		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		1800339.02		OP	ACCOUNT_MONEY		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		11267923.72		OP	BANK_TRANSFER		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		6639729.37		OP	TICKET		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		2264948.38		OP	DIGITAL_CURRENCY		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		5834.45		OP	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		300709485.1		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		50569766.71		OP	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		34741851.81		OP	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		338413376.89		OP	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		207076530.72		OP	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		7390.56		OP	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		136200.48		OP	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		420787.45		OP	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ACQUISITION			SMB		235626.52		OP	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		2419642.08		OP	ACCOUNT_MONEY		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		11992692.72		OP	BANK_TRANSFER		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		3566441.93		OP	TICKET		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		1650610.8		OP	DIGITAL_CURRENCY		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		7136.95		OP	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		143921605.3		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		40262999.81		OP	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		21399321.82		OP	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		285.2		OP	CREDIT_CARD		PCJ	Maior que 12x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		288469777.38		OP	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		177450803.19		OP	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		37130.98		OP	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		808016.41		OP	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		4187136.68		OP	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	LINK	ENGAGEMENT			SMB		2972837.82		OP	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		978136.9		OP	ACCOUNT_MONEY		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		89040765.96		OP	BANK_TRANSFER		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		2318072.44		OP	TICKET		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		228030.53		OP	DIGITAL_CURRENCY		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		300.98		OP	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		15337495.53		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		6344010.18		OP	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		2818252.5		OP	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		22458942.88		OP	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		8225118.25		OP	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		80.55		OP	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		80416.23		OP	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		265639.59		OP	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ACQUISITION			SMB		164918.91		OP	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		3582695.24		OP	ACCOUNT_MONEY		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		193904677.7		OP	BANK_TRANSFER		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		43193201.01		OP	TICKET		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		571689.18		OP	DIGITAL_CURRENCY		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		3161.29		OP	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		52108136.02		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		16573482.69		OP	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		7315755.02		OP	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		2365.03		OP	CREDIT_CARD		PCJ	Maior que 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		76657190.35		OP	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		27224222.19		OP	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		11854.19		OP	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		1356418.15		OP	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		5107020.95		OP	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611	OP - CHECKOUT	ENGAGEMENT			SMB		2433239.15		OP	CREDIT_CARD		PNF	7 a 12x
FORECAST 3+9 FINAL	202611	OP - OTHERS				SMB		47692301.35		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611					BIG SELLERS		32232671.0		OP	ACCOUNT_MONEY		-	-
FORECAST 3+9 FINAL	202611					BIG SELLERS		861260764.0		OP	BANK_TRANSFER		-	-
FORECAST 3+9 FINAL	202611					BIG SELLERS		56208383.0		OP	TICKET		-	-
FORECAST 3+9 FINAL	202611					BIG SELLERS		1331228.0		OP	DIGITAL_CURRENCY		-	-
FORECAST 3+9 FINAL	202611					BIG SELLERS		97562.0		OP	DEBIT_CARD		-	-
FORECAST 3+9 FINAL	202611					BIG SELLERS		192487810.0		OP	CREDIT_CARD		1x	1x
FORECAST 3+9 FINAL	202611					BIG SELLERS		30481786.0		OP	CREDIT_CARD		PCJ	2 a 6x
FORECAST 3+9 FINAL	202611					BIG SELLERS		8421351.0		OP	CREDIT_CARD		PCJ	7 a 12x
FORECAST 3+9 FINAL	202611					BIG SELLERS		16571.0		OP	CREDIT_CARD		PCJ	Maior que 12x
FORECAST 3+9 FINAL	202611					BIG SELLERS		286479564.0		OP	CREDIT_CARD		PSJ	2 a 6x
FORECAST 3+9 FINAL	202611					BIG SELLERS		173911147.0		OP	CREDIT_CARD		PSJ	7 a 12x
FORECAST 3+9 FINAL	202611					BIG SELLERS		10535781.0		OP	CREDIT_CARD		PSJ	Maior que 12x
FORECAST 3+9 FINAL	202611					BIG SELLERS		36224532.0		OP	CREDIT_CARD		PNF	1x
FORECAST 3+9 FINAL	202611					BIG SELLERS		118753845.0		OP	CREDIT_CARD		PNF	2 a 6x
FORECAST 3+9 FINAL	202611					BIG SELLERS		77538454.0		OP	CREDIT_CARD		PNF	7 a 12x
